merged.DateUTC,merged.Temperature_F,decom.time.series....trend..
2014-05-10,60,95753.2518061168
2014-05-10,62.6,95661.6670782288
2014-05-10,60,95570.0823503407
2014-05-10,57.2,95478.4976224527
2014-05-10,55,95386.9128945647
2014-05-10,55.4,95295.3281666766
2014-05-10,57,95203.7434387886
2014-05-10,57.2,95112.1587109006
2014-05-10,59,95020.5739830125
2014-05-10,60.8,94928.9892551245
2014-05-10,63,94837.4045272365
2014-05-10,62.6,94721.5021271891
2014-05-10,63,94605.5997271418
2014-05-10,64.4,94489.6973270945
2014-05-10,65,94373.7949270472
2014-05-10,66.2,94257.8925269999
2014-05-10,67,94141.9901269525
2014-05-10,68,94026.0877269052
2014-05-10,68,93910.1853268579
2014-05-10,68,93794.2829268106
2014-05-10,69,93678.3805267633
2014-05-10,68,93562.478126716
2014-05-10,70,93446.5757266686
2014-05-10,69.8,93330.6733266213
2014-05-10,71,93214.770926574
2014-05-10,71.6,93098.8685265267
2014-05-10,71,92973.5940355007
2014-05-10,69.8,92848.3195444747
2014-05-10,70,92723.0450534487
2014-05-10,69.8,92597.7705624227
2014-05-10,69,92472.4960713967
2014-05-10,66.2,92347.2215803707
2014-05-10,64,92221.9470893447
2014-05-10,62.6,92096.6725983187
2014-05-10,62,91971.3981072927
2014-05-10,60.8,91846.1236162667
2014-05-10,59,91720.8491252407
2014-05-10,59,91595.5746342147
2014-05-10,58,91470.3001431887
2014-05-10,57.2,91345.0256521627
2014-05-10,56,91219.7511611367
2014-05-10,55.4,91062.8361231372
2014-05-10,56,90905.9210851377
2014-05-10,55.4,90749.0060471382
2014-05-11,56,90592.0910091386
2014-05-11,55.4,90435.1759711391
2014-05-11,57,90278.2609331396
2014-05-11,57.2,90121.3458951401
2014-05-11,56,89964.4308571406
2014-05-11,57.2,89807.5158191411
2014-05-11,57,89650.6007811415
2014-05-11,57.2,89493.685743142
2014-05-11,57,89336.7707051425
2014-05-11,55.4,89179.855667143
2014-05-11,56,89022.9406291435
2014-05-11,57.2,88866.0255911439
2014-05-11,59,88721.0269782178
2014-05-11,59,88576.0283652916
2014-05-11,60,88431.0297523655
2014-05-11,62.6,88286.0311394393
2014-05-11,63,88141.0325265131
2014-05-11,62.6,87996.033913587
2014-05-11,63,87851.0353006608
2014-05-11,62.6,87706.0366877347
2014-05-11,62,87561.0380748085
2014-05-11,60.8,87416.0394618823
2014-05-11,57,87271.0408489562
2014-05-11,57.2,87126.04223603
2014-05-11,55,86981.0436231038
2014-05-11,55.4,86836.0450101777
2014-05-11,57,86691.0463972515
2014-05-11,55.4,86721.3076647932
2014-05-11,54,86751.568932335
2014-05-11,53.6,86781.8301998767
2014-05-11,52,86812.0914674184
2014-05-11,51.8,86842.3527349601
2014-05-11,51,86872.6140025019
2014-05-11,50,86902.8752700436
2014-05-11,49,86933.1365375853
2014-05-11,50,86963.3978051271
2014-05-11,50,86993.6590726688
2014-05-11,50,87023.9203402105
2014-05-11,49,87054.1816077522
2014-05-11,50,87084.442875294
2014-05-11,50,87114.7041428357
2014-05-11,50,87144.9654103774
2014-05-11,49,87369.2625710581
2014-05-11,48.2,87593.5597317388
2014-05-11,49,87817.8568924194
2014-05-11,48.2,88042.1540531001
2014-05-11,49,88266.4512137808
2014-05-11,50,88490.7483744615
2014-05-12,50,88715.0455351422
2014-05-12,50,88939.3426958228
2014-05-12,50,89163.6398565035
2014-05-12,50,89387.9370171842
2014-05-12,50,89612.2341778649
2014-05-12,50,89836.5313385456
2014-05-12,49,90060.8284992262
2014-05-12,50,90285.1256599069
2014-05-12,50,90509.4228205876
2014-05-12,50,90700.9767289116
2014-05-12,50,90892.5306372356
2014-05-12,51.8,91084.0845455595
2014-05-12,53,91275.6384538835
2014-05-12,53.6,91467.1923622075
2014-05-12,56,91658.7462705315
2014-05-12,57.2,91850.3001788555
2014-05-12,57,92041.8540871795
2014-05-12,59,92233.4079955034
2014-05-12,60,92424.9619038274
2014-05-12,60.8,92616.5158121514
2014-05-12,58,92808.0697204754
2014-05-12,57.2,92999.6236287994
2014-05-12,59,93191.1775371234
2014-05-12,59,93382.7314454473
2014-05-12,61,93623.488842016
2014-05-12,62.6,93864.2462385846
2014-05-12,62,94105.0036351532
2014-05-12,62.6,94345.7610317218
2014-05-12,63,94586.5184282905
2014-05-12,64.4,94827.2758248591
2014-05-12,63,95068.0332214277
2014-05-12,64.4,95308.7906179963
2014-05-12,62,95549.548014565
2014-05-12,62.6,95790.3054111336
2014-05-12,58,96031.0628077022
2014-05-12,57.2,96271.8202042708
2014-05-12,56,96512.5776008395
2014-05-12,55.4,96753.3349974081
2014-05-12,54,96994.0923939767
2014-05-12,53.6,97294.456575686
2014-05-12,52,97594.8207573954
2014-05-12,51.8,97895.1849391047
2014-05-12,51,98195.549120814
2014-05-12,50,98495.9133025233
2014-05-12,48,98796.2774842326
2014-05-12,46.4,99096.641665942
2014-05-12,49,99397.0058476513
2014-05-12,51.8,99697.3700293606
2014-05-13,49,99997.7342110699
2014-05-13,50,100298.098392779
2014-05-13,44,100598.462574489
2014-05-13,44.6,100898.826756198
2014-05-13,44,101199.190937907
2014-05-13,46.4,101499.555119617
2014-05-13,47,101626.26391059
2014-05-13,46.4,101752.972701564
2014-05-13,48,101879.681492538
2014-05-13,46.4,102006.390283511
2014-05-13,48,102133.099074485
2014-05-13,50,102259.807865459
2014-05-13,51,102386.516656433
2014-05-13,51.8,102513.225447406
2014-05-13,53,102639.93423838
2014-05-13,53.6,102766.643029354
2014-05-13,54,102893.351820327
2014-05-13,55.4,103020.060611301
2014-05-13,55,103146.769402275
2014-05-13,55.4,103273.478193249
2014-05-13,55,103400.186984222
2014-05-13,53.6,103454.713871238
2014-05-13,52,103509.240758253
2014-05-13,51.8,103563.767645268
2014-05-13,53,103618.294532283
2014-05-13,54,103672.821419299
2014-05-13,53.6,103727.348306314
2014-05-13,53,103781.875193329
2014-05-13,55,103836.402080344
2014-05-13,57,103890.92896736
2014-05-13,55.4,103945.455854375
2014-05-13,53,103999.98274139
2014-05-13,51.8,104054.509628405
2014-05-13,52,104109.036515421
2014-05-13,50,104163.563402436
2014-05-13,51,104218.090289451
2014-05-13,50,104245.262748683
2014-05-13,50,104272.435207916
2014-05-13,50,104299.607667148
2014-05-13,50,104326.78012638
2014-05-13,50,104353.952585612
2014-05-13,50,104381.125044844
2014-05-13,51.8,104408.297504077
2014-05-13,51,104435.469963309
2014-05-13,50,104462.642422541
2014-05-14,50,104489.814881773
2014-05-14,50,104516.987341005
2014-05-14,50,104544.159800238
2014-05-14,50,104571.33225947
2014-05-14,49,104598.504718702
2014-05-14,48.2,104625.677177934
2014-05-14,48,104613.412156657
2014-05-14,48.2,104601.147135379
2014-05-14,49,104588.882114101
2014-05-14,50,104576.617092824
2014-05-14,50,104564.352071546
2014-05-14,50,104552.087050269
2014-05-14,51,104539.822028991
2014-05-14,51.8,104527.557007714
2014-05-14,53,104515.291986436
2014-05-14,53.6,104503.026965159
2014-05-14,55,104490.761943881
2014-05-14,55.4,104478.496922604
2014-05-14,57,104466.231901326
2014-05-14,59,104453.966880048
2014-05-14,58,104441.701858771
2014-05-14,55.4,104447.025851747
2014-05-14,55,104452.349844723
2014-05-14,57.2,104457.673837699
2014-05-14,57,104462.997830676
2014-05-14,59,104468.321823652
2014-05-14,58,104473.645816628
2014-05-14,57.2,104478.969809604
2014-05-14,58,104484.29380258
2014-05-14,57.2,104489.617795557
2014-05-14,57,104494.941788533
2014-05-14,57.2,104500.265781509
2014-05-14,57,104505.589774485
2014-05-14,57.2,104510.913767461
2014-05-14,56,104516.237760438
2014-05-14,55.4,104521.561753414
2014-05-14,55,104549.263842142
2014-05-14,55.4,104576.96593087
2014-05-14,54,104604.668019598
2014-05-14,53.6,104632.370108326
2014-05-14,53,104660.072197053
2014-05-14,53.6,104687.774285781
2014-05-14,53,104715.476374509
2014-05-14,51.8,104743.178463237
2014-05-14,51,104770.880551965
2014-05-14,51.8,104798.582640693
2014-05-14,51,104826.284729421
2014-05-14,50,104853.986818149
2014-05-15,49,104881.688906877
2014-05-15,50,104909.390995605
2014-05-15,50,104937.093084332
2014-05-15,50,104936.051819157
2014-05-15,49,104935.010553982
2014-05-15,50,104933.969288806
2014-05-15,49,104932.928023631
2014-05-15,50,104931.886758456
2014-05-15,49,104930.84549328
2014-05-15,48.2,104929.804228105
2014-05-15,48,104928.76296293
2014-05-15,48.2,104927.721697754
2014-05-15,48,104926.680432579
2014-05-15,48.2,104925.639167404
2014-05-15,48,104924.597902228
2014-05-15,50,104923.556637053
2014-05-15,51,104922.515371878
2014-05-15,51.8,104921.474106702
2014-05-15,51,104925.721255553
2014-05-15,51.8,104929.968404404
2014-05-15,52,104934.215553254
2014-05-15,51.8,104938.462702105
2014-05-15,53,104942.709850956
2014-05-15,53.6,104946.956999807
2014-05-15,54,104951.204148657
2014-05-15,55.4,104955.451297508
2014-05-15,54,104959.698446359
2014-05-15,53.6,104963.94559521
2014-05-15,54,104968.19274406
2014-05-15,53.6,104972.439892911
2014-05-15,54,104976.687041762
2014-05-15,53.6,104980.934190613
2014-05-15,54,104985.181339463
2014-05-15,53.6,105011.091489519
2014-05-15,54,105037.001639574
2014-05-15,55.4,105062.911789629
2014-05-15,55,105088.821939685
2014-05-15,55.4,105114.73208974
2014-05-15,56,105140.642239795
2014-05-15,55.4,105166.552389851
2014-05-15,56,105192.462539906
2014-05-15,55.4,105218.372689961
2014-05-15,55,105244.282840017
2014-05-15,55.4,105270.192990072
2014-05-15,55,105296.103140128
2014-05-15,55.4,105322.013290183
2014-05-15,55,105347.923440238
2014-05-15,55.4,105373.833590294
2014-05-16,54,105379.940301437
2014-05-16,53.6,105386.047012581
2014-05-16,55,105392.153723725
2014-05-16,55.4,105398.260434869
2014-05-16,55,105404.367146013
2014-05-16,53.6,105410.473857157
2014-05-16,52,105416.580568301
2014-05-16,51.8,105422.687279445
2014-05-16,51,105428.793990589
2014-05-16,51.8,105434.900701732
2014-05-16,52,105441.007412876
2014-05-16,51.8,105447.11412402
2014-05-16,53,105453.220835164
2014-05-16,55.4,105459.327546308
2014-05-16,53,105465.434257452
2014-05-16,51.8,105479.210657371
2014-05-16,52,105492.987057291
2014-05-16,51.8,105506.763457211
2014-05-16,53,105520.539857131
2014-05-16,53.6,105534.31625705
2014-05-16,53,105548.09265697
2014-05-16,51.8,105561.86905689
2014-05-16,53,105575.645456809
2014-05-16,53.6,105589.421856729
2014-05-16,53,105603.198256649
2014-05-16,53.6,105616.974656568
2014-05-16,54,105630.751056488
2014-05-16,53.6,105644.527456408
2014-05-16,53,105658.303856327
2014-05-16,53.6,105672.080256247
2014-05-16,52,105622.667350184
2014-05-16,51.8,105573.25444412
2014-05-16,51,105523.841538056
2014-05-16,51.8,105474.428631993
2014-05-16,51,105425.015725929
2014-05-16,50,105375.602819866
2014-05-16,51,105326.189913802
2014-05-16,51.8,105276.777007738
2014-05-16,51,105227.364101675
2014-05-16,51.8,105177.951195611
2014-05-16,51,105128.538289548
2014-05-16,51.8,105079.125383484
2014-05-16,51,105029.71247742
2014-05-16,51.8,104980.299571357
2014-05-16,51,104930.886665293
2014-05-16,51.8,104776.233049601
2014-05-16,51,104621.57943391
2014-05-16,50,104466.925818218
2014-05-17,50,104312.272202526
2014-05-17,50,104157.618586835
2014-05-17,50,104002.964971143
2014-05-17,50,103848.311355452
2014-05-17,50,103693.65773976
2014-05-17,50,103539.004124068
2014-05-17,50,103384.350508377
2014-05-17,50,103229.696892685
2014-05-17,50,103075.043276993
2014-05-17,50,102920.389661302
2014-05-17,51,102765.73604561
2014-05-17,51.8,102611.082429918
2014-05-17,51,102488.550005626
2014-05-17,51.8,102366.017581335
2014-05-17,53,102243.485157043
2014-05-17,55.4,102120.952732751
2014-05-17,54,101998.420308459
2014-05-17,53.6,101875.887884168
2014-05-17,53,101753.355459876
2014-05-17,53.6,101630.823035584
2014-05-17,53,101508.290611292
2014-05-17,53.6,101385.758187
2014-05-17,53,101263.225762709
2014-05-17,53.6,101140.693338417
2014-05-17,54,101018.160914125
2014-05-17,55.4,100895.628489833
2014-05-17,55,100773.096065542
2014-05-17,53.6,100680.73490051
2014-05-17,54,100588.373735479
2014-05-17,53.6,100496.012570448
2014-05-17,53,100403.651405417
2014-05-17,53.6,100311.290240386
2014-05-17,53,100218.929075355
2014-05-17,51.8,100126.567910323
2014-05-17,52,100034.206745292
2014-05-17,51.8,99941.8455802611
2014-05-17,52,99849.4844152299
2014-05-17,51.8,99757.1232501988
2014-05-17,52,99664.7620851676
2014-05-17,51.8,99572.4009201364
2014-05-17,51,99480.0397551053
2014-05-17,51.8,99387.6785900741
2014-05-17,51,99229.9918464434
2014-05-17,51.8,99072.3051028128
2014-05-17,50,98914.6183591821
2014-05-17,50,98756.9316155514
2014-05-17,50,98599.2448719207
2014-05-17,50,98441.5581282901
2014-05-18,50,98283.8713846594
2014-05-18,50,98126.1846410287
2014-05-18,50,97968.497897398
2014-05-18,50,97810.8111537674
2014-05-18,50,97653.1244101367
2014-05-18,50,97495.437666506
2014-05-18,50,97337.7509228753
2014-05-18,50,97180.0641792447
2014-05-18,50,97022.377435614
2014-05-18,50,96841.7285942487
2014-05-18,51,96661.0797528834
2014-05-18,50,96480.430911518
2014-05-18,51,96299.7820701527
2014-05-18,51.8,96119.1332287874
2014-05-18,53,95938.4843874221
2014-05-18,53.6,95757.8355460568
2014-05-18,53,95577.1867046915
2014-05-18,53.6,95396.5378633262
2014-05-18,53,95215.8890219609
2014-05-18,53.6,95035.2401805955
2014-05-18,55,94854.5913392302
2014-05-18,55.4,94673.9424978649
2014-05-18,57,94493.2936564996
2014-05-18,57.2,94312.6448151343
2014-05-18,57,94256.0585684947
2014-05-18,57.2,94199.4723218552
2014-05-18,58,94142.8860752156
2014-05-18,59,94086.2998285761
2014-05-18,59,94029.7135819365
2014-05-18,59,93973.1273352969
2014-05-18,60,93916.5410886574
2014-05-18,59,93859.9548420178
2014-05-18,59,93803.3685953783
2014-05-18,60.8,93746.7823487387
2014-05-18,60,93690.1961020991
2014-05-18,59,93633.6098554596
2014-05-18,58,93577.02360882
2014-05-18,57.2,93520.4373621804
2014-05-18,56,93463.8511155409
2014-05-18,55.4,93554.6155106757
2014-05-18,55,93645.3799058105
2014-05-18,53.6,93736.1443009453
2014-05-18,54,93826.9086960801
2014-05-18,53.6,93917.6730912149
2014-05-18,53,94008.4374863497
2014-05-18,51.8,94099.2018814845
2014-05-18,52,94189.9662766193
2014-05-18,51.8,94280.7306717541
2014-05-19,52,94371.4950668889
2014-05-19,51.8,94462.2594620237
2014-05-19,51,94553.0238571585
2014-05-19,51.8,94643.7882522933
2014-05-19,50,94734.5526474281
2014-05-19,50,94825.3170425629
2014-05-19,48,94879.4399144016
2014-05-19,48.2,94933.5627862403
2014-05-19,49,94987.685658079
2014-05-19,50,95041.8085299176
2014-05-19,52,95095.9314017563
2014-05-19,55.4,95150.054273595
2014-05-19,57,95204.1771454337
2014-05-19,57.2,95258.3000172724
2014-05-19,59,95312.422889111
2014-05-19,60.8,95366.5457609497
2014-05-19,63,95420.6686327884
2014-05-19,64.4,95474.7915046271
2014-05-19,66,95528.9143764657
2014-05-19,66.2,95583.0372483044
2014-05-19,68,95637.1601201431
2014-05-19,68,95695.7074076491
2014-05-19,69,95754.2546951551
2014-05-19,69.8,95812.8019826612
2014-05-19,71,95871.3492701672
2014-05-19,71.6,95929.8965576732
2014-05-19,71.6,95988.4438451793
2014-05-19,72,96046.9911326853
2014-05-19,72,96105.5384201913
2014-05-19,73.4,96164.0857076973
2014-05-19,72,96222.6329952034
2014-05-19,71.6,96281.1802827094
2014-05-19,71,96339.7275702154
2014-05-19,69.8,96398.2748577214
2014-05-19,67,96456.8221452275
2014-05-19,62.6,96515.3694327335
2014-05-19,61,96720.5503165686
2014-05-19,60.8,96925.7312004037
2014-05-19,59,97130.9120842388
2014-05-19,57.2,97336.0929680739
2014-05-19,57,97541.2738519089
2014-05-19,57.2,97746.454735744
2014-05-19,56,97951.6356195791
2014-05-19,55.4,98156.8165034142
2014-05-19,55,98361.9973872493
2014-05-19,53.6,98567.1782710844
2014-05-20,53,98772.3591549195
2014-05-20,51.8,98977.5400387546
2014-05-20,54,99182.7209225897
2014-05-20,53.6,99387.9018064248
2014-05-20,51,99593.0826902598
2014-05-20,51.8,99727.1520129317
2014-05-20,51,99861.2213356035
2014-05-20,51.8,99995.2906582753
2014-05-20,53,100129.359980947
2014-05-20,55.4,100263.429303619
2014-05-20,57,100397.498626291
2014-05-20,59,100531.567948963
2014-05-20,60,100665.637271634
2014-05-20,62.6,100799.706594306
2014-05-20,64,100933.775916978
2014-05-20,66.2,101067.84523965
2014-05-20,68,101201.914562322
2014-05-20,69.8,101335.983884993
2014-05-20,71,101470.053207665
2014-05-20,71.6,101604.122530337
2014-05-20,73,101668.701050699
2014-05-20,73.4,101733.279571061
2014-05-20,74,101797.858091423
2014-05-20,75.2,101862.436611784
2014-05-20,75,101927.015132146
2014-05-20,75.2,101991.593652508
2014-05-20,76,102056.17217287
2014-05-20,75.2,102120.750693232
2014-05-20,76,102185.329213594
2014-05-20,75.2,102249.907733956
2014-05-20,75,102314.486254317
2014-05-20,73.4,102379.064774679
2014-05-20,75,102443.643295041
2014-05-20,73.4,102508.221815403
2014-05-20,73,102572.800335765
2014-05-20,71.6,102646.098482273
2014-05-20,69,102719.396628782
2014-05-20,66.2,102792.69477529
2014-05-20,65,102865.992921799
2014-05-20,62.6,102939.291068307
2014-05-20,62,103012.589214816
2014-05-20,60.8,103085.887361324
2014-05-20,60,103159.185507833
2014-05-20,59,103232.483654341
2014-05-20,58,103305.78180085
2014-05-20,57.2,103379.079947358
2014-05-20,58,103452.378093867
2014-05-20,55.4,103525.676240375
2014-05-21,55,103598.974386884
2014-05-21,55.4,103672.272533392
2014-05-21,54,103699.533813149
2014-05-21,53.6,103726.795092905
2014-05-21,53,103754.056372662
2014-05-21,53.6,103781.317652419
2014-05-21,53,103808.578932175
2014-05-21,53.6,103835.840211932
2014-05-21,55,103863.101491689
2014-05-21,57.2,103890.362771445
2014-05-21,60,103917.624051202
2014-05-21,62.6,103944.885330959
2014-05-21,63,103972.146610715
2014-05-21,64.4,103999.407890472
2014-05-21,68,104026.669170228
2014-05-21,69.8,104053.930449985
2014-05-21,71,104081.191729742
2014-05-21,73.4,104086.626686553
2014-05-21,73,104092.061643365
2014-05-21,75.2,104097.496600177
2014-05-21,75,104102.931556988
2014-05-21,77,104108.3665138
2014-05-21,77,104113.801470612
2014-05-21,77,104119.236427423
2014-05-21,78,104124.671384235
2014-05-21,78.8,104130.106341047
2014-05-21,78,104135.541297859
2014-05-21,78.8,104140.97625467
2014-05-21,78,104146.411211482
2014-05-21,78.8,104151.846168294
2014-05-21,78,104157.281125105
2014-05-21,78.8,104162.716081917
2014-05-21,77,104212.81743431
2014-05-21,77,104262.918786703
2014-05-21,76,104313.020139097
2014-05-21,73.4,104363.12149149
2014-05-21,72,104413.222843883
2014-05-21,68,104463.324196276
2014-05-21,67,104513.42554867
2014-05-21,66.2,104563.526901063
2014-05-21,64,104613.628253456
2014-05-21,64.4,104663.729605849
2014-05-21,63,104713.830958243
2014-05-21,60.8,104763.932310636
2014-05-21,60,104814.033663029
2014-05-21,60.8,104864.135015422
2014-05-21,60,104914.236367816
2014-05-21,59,104933.546653772
2014-05-22,58,104952.856939728
2014-05-22,57.2,104972.167225685
2014-05-22,58,104991.477511641
2014-05-22,59,105010.787797598
2014-05-22,57,105030.098083554
2014-05-22,57.2,105049.408369511
2014-05-22,56,105068.718655467
2014-05-22,57.2,105088.028941423
2014-05-22,58,105107.33922738
2014-05-22,60.8,105126.649513336
2014-05-22,63,105145.959799293
2014-05-22,66.2,105165.270085249
2014-05-22,67,105184.580371205
2014-05-22,69.8,105203.890657162
2014-05-22,71,105189.409623259
2014-05-22,73.4,105174.928589356
2014-05-22,75,105160.447555453
2014-05-22,75.2,105145.96652155
2014-05-22,77,105131.485487647
2014-05-22,78.8,105117.004453745
2014-05-22,78,105102.523419842
2014-05-22,78.8,105088.042385939
2014-05-22,80,105073.561352036
2014-05-22,80.6,105059.080318133
2014-05-22,81,105044.59928423
2014-05-22,80.6,105030.118250327
2014-05-22,81,105015.637216425
2014-05-22,82.4,105001.156182522
2014-05-22,82,104986.675148619
2014-05-22,82.4,105013.442737693
2014-05-22,82,105040.210326768
2014-05-22,80.6,105066.977915842
2014-05-22,80,105093.745504917
2014-05-22,80.6,105120.513093991
