DATUM,CAS,SUM_of_MNOZSTVO
28/10/2013,1005,147564.71929
28/10/2013,1020,146366.48757
28/10/2013,1035,144043.99276
28/10/2013,1050,142149.31894
28/10/2013,1065,141162.5613
28/10/2013,1080,139684.68678
28/10/2013,1095,136563.72427
28/10/2013,1110,134638.72208
28/10/2013,1125,132265.77812
28/10/2013,1140,129885.2661
28/10/2013,1155,128695.44711
28/10/2013,1170,127181.27041
28/10/2013,1185,125773.26221
28/10/2013,1200,124005.7185
28/10/2013,1215,120566.58455
28/10/2013,1230,117876.8181
28/10/2013,1245,116229.29573
28/10/2013,1260,114093.48608
28/10/2013,1275,112278.12309
28/10/2013,1290,111589.35089
28/10/2013,1305,110370.6113
28/10/2013,1320,109601.51952
28/10/2013,1335,108588.531
28/10/2013,1350,107559.35679
28/10/2013,1365,106122.29082
28/10/2013,1380,104501.97553
29/10/2013,-45,102090.66805
29/10/2013,-30,100920.34074
29/10/2013,-15,98944.920883
29/10/2013,0,99332.404992
29/10/2013,15,99105.104467
29/10/2013,30,99441.354779
29/10/2013,45,98592.073662
29/10/2013,60,98623.290621
29/10/2013,75,98154.918005
29/10/2013,90,98144.522169
29/10/2013,105,97211.10228
29/10/2013,120,97884.687669
29/10/2013,135,97963.304637
29/10/2013,150,98464.276348
29/10/2013,165,97449.285738
29/10/2013,180,96982.356291
29/10/2013,195,99327.123102
29/10/2013,210,101325.74114
29/10/2013,225,102821.59366
29/10/2013,240,104762.90233
29/10/2013,255,108489.05744
29/10/2013,270,110719.01522
29/10/2013,285,113657.25625
29/10/2013,300,117062.20783
29/10/2013,315,124572.9787
29/10/2013,330,128764.22902
29/10/2013,345,130618.61423
29/10/2013,360,134547.39378
29/10/2013,375,139092.50122
29/10/2013,390,141085.6692
29/10/2013,405,143254.32843
29/10/2013,420,146599.31725
29/10/2013,435,150831.62211
29/10/2013,450,152626.31551
29/10/2013,465,153611.82446
29/10/2013,480,155834.93927
29/10/2013,495,157396.42536
29/10/2013,510,158067.816
29/10/2013,525,158193.26053
29/10/2013,540,159167.29709
29/10/2013,555,159203.84057
29/10/2013,570,159066.36007
29/10/2013,585,159296.80281
29/10/2013,600,158095.76297
29/10/2013,615,157102.80258
29/10/2013,630,157228.66744
29/10/2013,645,157490.11813
29/10/2013,660,158695.79942
29/10/2013,675,160165.4318
29/10/2013,690,159442.38215
29/10/2013,705,159655.86899
29/10/2013,720,159968.16906
29/10/2013,735,160271.78062
29/10/2013,750,160166.69101
29/10/2013,765,159584.64186
29/10/2013,780,157915.23733
29/10/2013,795,158452.30236
29/10/2013,810,159905.8281
29/10/2013,825,159116.39259
29/10/2013,840,159786.59401
29/10/2013,855,159024.78351
29/10/2013,870,158658.95965
29/10/2013,885,156702.99345
29/10/2013,900,155492.71633
29/10/2013,915,153192.89379
29/10/2013,930,152759.56084
29/10/2013,945,150425.67204
29/10/2013,960,149987.43067
29/10/2013,975,149740.86821
29/10/2013,990,148479.22222
29/10/2013,1005,146344.67894
29/10/2013,1020,145691.89382
29/10/2013,1035,143450.98993
29/10/2013,1050,142579.39153
29/10/2013,1065,140801.99909
29/10/2013,1080,139175.17237
29/10/2013,1095,137017.8532
29/10/2013,1110,135073.11028
29/10/2013,1125,132642.97666
29/10/2013,1140,130593.26009
29/10/2013,1155,130223.18998
29/10/2013,1170,127986.50005
29/10/2013,1185,126947.11669
29/10/2013,1200,125084.39521
29/10/2013,1215,121276.66404
29/10/2013,1230,118295.26537
29/10/2013,1245,115874.85911
29/10/2013,1260,113075.19247
29/10/2013,1275,111668.80529
29/10/2013,1290,111254.78712
29/10/2013,1305,109294.6779
29/10/2013,1320,109336.61334
29/10/2013,1335,108733.89222
29/10/2013,1350,106797.7388
29/10/2013,1365,105481.49031
29/10/2013,1380,104869.5505
30/10/2013,-45,101614.55455
30/10/2013,-30,99357.666588
30/10/2013,-15,98675.048447
30/10/2013,0,99402.810255
30/10/2013,15,99314.100888
30/10/2013,30,99253.756436
30/10/2013,45,99021.737152
30/10/2013,60,98190.024543
30/10/2013,75,97891.468491
30/10/2013,90,97786.455539
30/10/2013,105,97712.21938
30/10/2013,120,97746.488422
30/10/2013,135,98379.687714
30/10/2013,150,98556.500543
30/10/2013,165,97256.784638
30/10/2013,180,98186.347445
30/10/2013,195,99746.038598
30/10/2013,210,101216.9629
30/10/2013,225,103146.44422
30/10/2013,240,105429.29109
30/10/2013,255,107502.24132
30/10/2013,270,110247.8638
30/10/2013,285,113186.49705
30/10/2013,300,115333.29469
30/10/2013,315,123467.22205
30/10/2013,330,128252.22731
30/10/2013,345,131593.9137
30/10/2013,360,134586.97843
30/10/2013,375,140527.18596
30/10/2013,390,143142.79492
30/10/2013,405,145768.89535
30/10/2013,420,148507.86759
30/10/2013,435,153070.28505
30/10/2013,450,155968.58215
30/10/2013,465,156688.86676
30/10/2013,480,158385.07676
30/10/2013,495,160617.90649
30/10/2013,510,161418.57311
30/10/2013,525,162151.26575
30/10/2013,540,163043.71892
30/10/2013,555,163186.1923
30/10/2013,570,163065.68634
30/10/2013,585,162650.30625
30/10/2013,600,161909.55606
30/10/2013,615,160596.6137
30/10/2013,630,160854.93229
30/10/2013,645,159624.39115
30/10/2013,660,158634.0988
30/10/2013,675,160369.21946
30/10/2013,690,159436.05976
30/10/2013,705,158600.20889
30/10/2013,720,159503.30973
30/10/2013,735,158200.61529
30/10/2013,750,157849.6263
30/10/2013,765,156967.05294
30/10/2013,780,155272.93894
30/10/2013,795,155115.42833
30/10/2013,810,155267.91676
30/10/2013,825,154097.14374
30/10/2013,840,153272.70825
30/10/2013,855,152342.35112
30/10/2013,870,152111.41623
30/10/2013,885,151303.41484
30/10/2013,900,150247.34142
30/10/2013,915,148135.66858
30/10/2013,930,147832.65556
30/10/2013,945,146895.67778
30/10/2013,960,146915.34438
30/10/2013,975,146174.62027
30/10/2013,990,145986.51767
30/10/2013,1005,144456.84084
30/10/2013,1020,143215.66774
30/10/2013,1035,141047.73181
30/10/2013,1050,139439.23869
30/10/2013,1065,137869.83584
30/10/2013,1080,137204.07944
30/10/2013,1095,133513.96461
30/10/2013,1110,132397.48188
30/10/2013,1125,129705.24992
30/10/2013,1140,127146.56532
30/10/2013,1155,126817.43052
30/10/2013,1170,125484.37713
30/10/2013,1185,123766.11077
30/10/2013,1200,121995.63908
30/10/2013,1215,118236.64034
30/10/2013,1230,115777.3418
30/10/2013,1245,113394.70871
30/10/2013,1260,110735.17047
30/10/2013,1275,110723.5403
30/10/2013,1290,110613.42025
30/10/2013,1305,109104.56234
30/10/2013,1320,108618.76218
30/10/2013,1335,107166.16856
30/10/2013,1350,105498.77796
30/10/2013,1365,104369.92862
30/10/2013,1380,103687.11877
31/10/2013,-45,102924.84991
31/10/2013,-30,101904.45351
31/10/2013,-15,99241.327678
31/10/2013,0,99554.553316
31/10/2013,15,99905.194662
31/10/2013,30,99927.518338
31/10/2013,45,99595.552133
31/10/2013,60,99675.797095
31/10/2013,75,99436.173105
31/10/2013,90,98952.275468
31/10/2013,105,99849.477499
31/10/2013,120,99627.963347
31/10/2013,135,99307.038532
31/10/2013,150,99418.100936
31/10/2013,165,99181.531551
31/10/2013,180,99485.093261
31/10/2013,195,101341.82986
31/10/2013,210,103564.54094
31/10/2013,225,105414.41396
31/10/2013,240,108023.82113
31/10/2013,255,110370.74085
31/10/2013,270,113059.8895
31/10/2013,285,114508.96766
31/10/2013,300,117511.38412
31/10/2013,315,125576.61836
31/10/2013,330,130050.99115
31/10/2013,345,132195.9405
31/10/2013,360,136293.87113
31/10/2013,375,139878.22494
31/10/2013,390,140921.30216
31/10/2013,405,143010.51905
31/10/2013,420,144629.23346
31/10/2013,435,147218.98832
31/10/2013,450,148773.57115
31/10/2013,465,147913.70654
31/10/2013,480,149828.82524
31/10/2013,495,151454.04804
31/10/2013,510,152542.02396
31/10/2013,525,152003.21372
31/10/2013,540,152015.77368
31/10/2013,555,152325.06131
31/10/2013,570,151687.63143
31/10/2013,585,150461.75486
31/10/2013,600,150594.58436
31/10/2013,615,148911.19358
31/10/2013,630,148298.13061
31/10/2013,645,148258.47755
31/10/2013,660,148147.30752
31/10/2013,675,149792.91363
31/10/2013,690,150276.41738
31/10/2013,705,149647.26412
31/10/2013,720,148887.10884
31/10/2013,735,147307.00136
31/10/2013,750,146647.8241
31/10/2013,765,144601.06944
31/10/2013,780,142469.58727
31/10/2013,795,141729.5859
31/10/2013,810,142006.94879
31/10/2013,825,140593.27603
31/10/2013,840,140272.27795
31/10/2013,855,139289.22165
31/10/2013,870,138563.28319
31/10/2013,885,137215.53869
31/10/2013,900,136252.8365
31/10/2013,915,135044.49648
31/10/2013,930,136203.08256
31/10/2013,945,136077.35016
31/10/2013,960,137384.10493
31/10/2013,975,138352.11662
31/10/2013,990,138710.80001
31/10/2013,1005,137809.7603
31/10/2013,1020,137065.26876
31/10/2013,1035,134296.67174
31/10/2013,1050,133505.55691
31/10/2013,1065,132359.09277
31/10/2013,1080,131813.809
31/10/2013,1095,129873.70768
31/10/2013,1110,128201.95757
31/10/2013,1125,126551.7937
31/10/2013,1140,124732.73925
31/10/2013,1155,123997.77943
31/10/2013,1170,122535.18875
31/10/2013,1185,121261.79401
31/10/2013,1200,120329.57935
31/10/2013,1215,118087.6728
31/10/2013,1230,116053.39051
31/10/2013,1245,114049.98135
31/10/2013,1260,111085.74155
31/10/2013,1275,109800.0578
31/10/2013,1290,109224.94403
31/10/2013,1305,108250.80015
31/10/2013,1320,107687.41772
31/10/2013,1335,106459.5632
31/10/2013,1350,105474.69046
31/10/2013,1365,104156.05888
31/10/2013,1380,102002.83337
01/11/2013,-45,100172.42678
01/11/2013,-30,99323.918702
01/11/2013,-15,98098.908817
01/11/2013,0,97538.584758
01/11/2013,15,98249.469088
01/11/2013,30,98574.465674
01/11/2013,45,98382.13481
01/11/2013,60,97865.453774
01/11/2013,75,98273.969984
01/11/2013,90,97389.154426
01/11/2013,105,97148.26349
01/11/2013,120,96666.529516
01/11/2013,135,96735.564084
01/11/2013,150,97449.872446
01/11/2013,165,96518.023898
01/11/2013,180,96845.679676
01/11/2013,195,99106.188382
01/11/2013,210,100509.66694
01/11/2013,225,101869.01964
01/11/2013,240,102160.87723
01/11/2013,255,102163.42715
01/11/2013,270,102349.87925
01/11/2013,285,102096.79253
01/11/2013,300,101851.49312
01/11/2013,315,104330.64179
01/11/2013,330,105844.00184
01/11/2013,345,104656.18489
01/11/2013,360,104323.29591
01/11/2013,375,104887.5358
01/11/2013,390,104464.51451
01/11/2013,405,103950.94396
01/11/2013,420,103754.90849
01/11/2013,435,104223.46318
01/11/2013,450,103305.22888
01/11/2013,465,101331.25514
01/11/2013,480,102681.61838
01/11/2013,495,104400.22099
01/11/2013,510,105073.06886
01/11/2013,525,104917.34501
01/11/2013,540,105149.0075
01/11/2013,555,105937.47974
01/11/2013,570,106196.29673
01/11/2013,585,105874.33597
01/11/2013,600,105684.61498
01/11/2013,615,104308.33034
01/11/2013,630,103471.8962
01/11/2013,645,102891.8184
01/11/2013,660,103289.88915
01/11/2013,675,104790.47219
01/11/2013,690,105655.14034
01/11/2013,705,105448.56045
01/11/2013,720,105645.03957
01/11/2013,735,105695.43472
01/11/2013,750,105969.15278
01/11/2013,765,105403.57381
01/11/2013,780,103697.45972
01/11/2013,795,103850.92288
01/11/2013,810,104897.85629
01/11/2013,825,105279.12702
01/11/2013,840,105131.9582
01/11/2013,855,105169.10061
01/11/2013,870,105097.96867
01/11/2013,885,105518.20383
01/11/2013,900,105476.26125
01/11/2013,915,104850.79288
01/11/2013,930,105540.5102
01/11/2013,945,105967.91544
01/11/2013,960,108497.76572
01/11/2013,975,110034.43181
01/11/2013,990,110229.23964
01/11/2013,1005,109812.90045
01/11/2013,1020,109661.40693
01/11/2013,1035,108269.22274
01/11/2013,1050,108213.74903
01/11/2013,1065,108348.19552
01/11/2013,1080,108448.88998
01/11/2013,1095,107504.37078
01/11/2013,1110,107066.05628
01/11/2013,1125,105911.06868
01/11/2013,1140,104326.01522
01/11/2013,1155,104422.51043
01/11/2013,1170,104790.49446
01/11/2013,1185,104563.1944
01/11/2013,1200,104005.7034
01/11/2013,1215,102671.1487
01/11/2013,1230,100839.82767
01/11/2013,1245,99433.051146
01/11/2013,1260,97633.760741
01/11/2013,1275,97373.981401
01/11/2013,1290,97403.452152
01/11/2013,1305,96680.572381
01/11/2013,1320,96178.353826
01/11/2013,1335,94424.58017
01/11/2013,1350,94139.017824
01/11/2013,1365,93030.234415
01/11/2013,1380,91650.402323
02/11/2013,-45,89802.475241
02/11/2013,-30,88691.078045
02/11/2013,-15,87958.53158
02/11/2013,0,87355.713455
02/11/2013,15,87545.258273
02/11/2013,30,87789.540938
02/11/2013,45,87935.637342
02/11/2013,60,87633.268658
02/11/2013,75,87489.360691
02/11/2013,90,87282.000065
02/11/2013,105,86944.826265
02/11/2013,120,86344.126824
02/11/2013,135,85777.726664
02/11/2013,150,85987.918433
02/11/2013,165,85107.053823
02/11/2013,180,86668.869325
02/11/2013,195,88647.729674
02/11/2013,210,89099.468301
02/11/2013,225,90206.626493
02/11/2013,240,91227.025555
02/11/2013,255,92090.788246
02/11/2013,270,92897.006106
02/11/2013,285,93363.68696
02/11/2013,300,93801.367737
02/11/2013,315,95769.339677
02/11/2013,330,97130.267272
02/11/2013,345,96793.453115
02/11/2013,360,96126.392982
02/11/2013,375,96912.173134
02/11/2013,390,96964.58295
02/11/2013,405,97412.943842
02/11/2013,420,98226.041764
02/11/2013,435,99458.265632
02/11/2013,450,100227.68136
02/11/2013,465,98930.328176
02/11/2013,480,100334.95972
02/11/2013,495,101786.6596
02/11/2013,510,102539.66482
02/11/2013,525,103143.1492
02/11/2013,540,104056.34845
02/11/2013,555,104403.45306
02/11/2013,570,104541.39573
02/11/2013,585,103988.50858
02/11/2013,600,103951.19026
02/11/2013,615,102998.70245
02/11/2013,630,103471.06853
02/11/2013,645,103402.4425
02/11/2013,660,103919.11064
02/11/2013,675,105124.31361
02/11/2013,690,105263.21172
02/11/2013,705,104928.04108
02/11/2013,720,104421.78258
02/11/2013,735,104456.83418
02/11/2013,750,103848.1589
02/11/2013,765,103911.02713
02/11/2013,780,103053.65021
02/11/2013,795,103334.77098
02/11/2013,810,104103.76105
02/11/2013,825,104475.01964
02/11/2013,840,103836.98293
02/11/2013,855,103192.5295
02/11/2013,870,103795.67996
02/11/2013,885,103828.19196
02/11/2013,900,104387.96878
02/11/2013,915,102535.34207
02/11/2013,930,103341.6547
02/11/2013,945,104800.87837
02/11/2013,960,106166.76288
02/11/2013,975,107012.02406
02/11/2013,990,107527.26926
02/11/2013,1005,107983.02166
02/11/2013,1020,107477.1656
02/11/2013,1035,107373.85872
02/11/2013,1050,107193.47268
02/11/2013,1065,107016.32268
02/11/2013,1080,106559.52269
02/11/2013,1095,105786.57327
02/11/2013,1110,105673.36898
02/11/2013,1125,104607.41302
02/11/2013,1140,103600.92477
02/11/2013,1155,103246.09352
02/11/2013,1170,102875.49917
02/11/2013,1185,102842.94933
02/11/2013,1200,101834.43119
02/11/2013,1215,99971.504588
02/11/2013,1230,98713.921608
02/11/2013,1245,96906.442108
02/11/2013,1260,94831.107271
02/11/2013,1275,94399.257803
02/11/2013,1290,94846.002043
02/11/2013,1305,93959.297371
02/11/2013,1320,93776.252294
02/11/2013,1335,92579.699198
02/11/2013,1350,91668.451903
02/11/2013,1365,90694.309436
02/11/2013,1380,90059.202113
03/11/2013,-45,87209.382903
03/11/2013,-30,87185.058442
03/11/2013,-15,86373.537771
03/11/2013,0,85879.816004
03/11/2013,15,85799.28125
03/11/2013,30,86154.314767
03/11/2013,45,86451.153899
03/11/2013,60,85875.080956
03/11/2013,75,85705.799607
03/11/2013,90,85868.718568
03/11/2013,105,85643.860056
03/11/2013,120,85593.934396
03/11/2013,135,85497.889327
03/11/2013,150,85458.508201
03/11/2013,165,84293.673638
03/11/2013,180,85421.971317
03/11/2013,195,86864.089799
03/11/2013,210,87919.370387
03/11/2013,225,88028.438809
03/11/2013,240,88624.92149
03/11/2013,255,89379.51744
03/11/2013,270,90106.350718
03/11/2013,285,90649.498954
03/11/2013,300,90556.66353
03/11/2013,315,92063.820042
03/11/2013,330,93904.836972
03/11/2013,345,94338.591408
03/11/2013,360,94520.052518
03/11/2013,375,94724.986589
03/11/2013,390,94897.594935
03/11/2013,405,94898.397412
03/11/2013,420,95693.148599
03/11/2013,435,96227.771645
03/11/2013,450,97187.741295
03/11/2013,465,96945.215208
03/11/2013,480,97962.179753
03/11/2013,495,99548.645982
03/11/2013,510,100300.0526
03/11/2013,525,100711.59309
03/11/2013,540,101206.86813
03/11/2013,555,101631.89122
03/11/2013,570,101949.74126
03/11/2013,585,101620.35486
03/11/2013,600,102037.70286
03/11/2013,615,101793.66339
03/11/2013,630,101133.98016
03/11/2013,645,100930.55159
03/11/2013,660,101050.00556
03/11/2013,675,102269.17179
03/11/2013,690,102442.45368
03/11/2013,705,102854.09406
03/11/2013,720,102687.4728
03/11/2013,735,103510.46317
03/11/2013,750,103376.93081
03/11/2013,765,102448.60911
03/11/2013,780,101262.78722
03/11/2013,795,102730.5376
03/11/2013,810,103799.10222
03/11/2013,825,103826.04646
03/11/2013,840,103502.51457
03/11/2013,855,103965.50244
03/11/2013,870,104768.32958
03/11/2013,885,105525.79409
03/11/2013,900,105970.74428
03/11/2013,915,105581.33698
03/11/2013,930,106812.66919
03/11/2013,945,107980.17417
03/11/2013,960,109059.27735
03/11/2013,975,110368.60271
03/11/2013,990,111246.56507
03/11/2013,1005,110854.7478
03/11/2013,1020,110950.34987
03/11/2013,1035,108752.01412
03/11/2013,1050,108633.09484
03/11/2013,1065,108133.42361
03/11/2013,1080,108218.48614
03/11/2013,1095,108022.77008
03/11/2013,1110,107397.46385
03/11/2013,1125,107359.13241
03/11/2013,1140,106341.32211
03/11/2013,1155,106551.19028
03/11/2013,1170,106756.87412
03/11/2013,1185,106485.58502
03/11/2013,1200,105965.29336
03/11/2013,1215,103518.24701
03/11/2013,1230,101150.49486
03/11/2013,1245,98235.944644
03/11/2013,1260,95723.89664
03/11/2013,1275,90614.358096
03/11/2013,1290,88794.610211
03/11/2013,1305,87230.08071
03/11/2013,1320,86555.418095
03/11/2013,1335,85101.040329
03/11/2013,1350,83973.100238
03/11/2013,1365,81508.722208
03/11/2013,1380,79068.249445
04/11/2013,-45,76812.157194
04/11/2013,-30,77010.150146
04/11/2013,-15,76503.608864
04/11/2013,0,76039.655964
04/11/2013,15,76043.110858
04/11/2013,30,75471.907537
04/11/2013,45,76369.115217
04/11/2013,60,77323.412703
04/11/2013,75,77664.730221
04/11/2013,90,77391.147473
04/11/2013,105,77247.559159
04/11/2013,120,77419.817982
04/11/2013,135,77972.24952
04/11/2013,150,78759.228085
04/11/2013,165,80370.876552
04/11/2013,180,80924.709932
04/11/2013,195,84427.087329
04/11/2013,210,86285.458839
04/11/2013,225,88915.86438
04/11/2013,240,90541.445269
04/11/2013,255,95469.71899
04/11/2013,270,98992.853956
04/11/2013,285,103444.19295
04/11/2013,300,108195.91177
04/11/2013,315,118531.74494
04/11/2013,330,125994.1663
04/11/2013,345,129023.22779
04/11/2013,360,132271.51222
04/11/2013,375,137592.53818
04/11/2013,390,142158.06603
04/11/2013,405,144317.77111
04/11/2013,420,147093.97879
04/11/2013,435,151207.53468
04/11/2013,450,154701.50644
04/11/2013,465,154658.69572
04/11/2013,480,156864.26831
04/11/2013,495,158883.73433
04/11/2013,510,159918.5174
04/11/2013,525,160397.99589
04/11/2013,540,160659.42266
04/11/2013,555,160987.64718
04/11/2013,570,161636.68719
04/11/2013,585,160568.41301
04/11/2013,600,159182.0695
04/11/2013,615,157675.47759
04/11/2013,630,157530.49172
04/11/2013,645,157746.04809
04/11/2013,660,158274.05803
04/11/2013,675,160099.16739
04/11/2013,690,161779.8767
04/11/2013,705,162297.511
04/11/2013,720,162359.67929
04/11/2013,735,163526.78525
04/11/2013,750,163816.07757
04/11/2013,765,164411.35016
04/11/2013,780,162458.73094
04/11/2013,795,162003.80731
04/11/2013,810,162096.20519
04/11/2013,825,161941.52515
04/11/2013,840,160756.52635
04/11/2013,855,159480.86823
04/11/2013,870,158861.20579
04/11/2013,885,158222.07852
04/11/2013,900,157426.57098
04/11/2013,915,155029.94808
04/11/2013,930,154187.55881
04/11/2013,945,152177.03108
04/11/2013,960,151489.64511
04/11/2013,975,150494.67546
04/11/2013,990,148770.59407
04/11/2013,1005,146700.60204
04/11/2013,1020,144469.01624
04/11/2013,1035,141848.21774
04/11/2013,1050,139997.01846
04/11/2013,1065,138192.68266
04/11/2013,1080,137452.05999
04/11/2013,1095,134422.37901
04/11/2013,1110,132815.19974
04/11/2013,1125,130570.90565
04/11/2013,1140,129066.62718
04/11/2013,1155,127180.01584
04/11/2013,1170,125845.63226
04/11/2013,1185,124874.23372
04/11/2013,1200,123579.52181
04/11/2013,1215,120634.36532
04/11/2013,1230,117717.10052
04/11/2013,1245,116141.1336
04/11/2013,1260,114369.04519
